run_id,n_samples,label,fault_id,is_normal,start_index,end_index,fault_onset,split
134727119,2000,0->16,16,False,1,2000,600,test
137845754,2000,0->4,4,False,1,2000,600,train
140749066,2000,0->12,12,False,1,2000,600,test
140791371,2000,0->7,7,False,1,2000,600,train
141113127,2000,0->18,18,False,1,2000,600,train
143712207,2000,0->24,24,False,1,2000,600,train
144087001,2000,0->17,17,False,1,2000,600,train
145204923,2000,0->23,23,False,1,2000,600,train
147049086,2000,0->27,27,False,1,2000,600,train
150254346,2000,0->20,20,False,1,2000,600,train
151101513,2000,0->27,27,False,1,2000,600,train
154589501,2000,0->20,20,False,1,2000,600,train
156415480,2000,0->24,24,False,1,2000,600,train
156564974,2000,0->17,17,False,1,2000,600,train
157666444,2000,0->23,23,False,1,2000,600,train
161596221,2000,0->12,12,False,1,2000,600,test
161883260,2000,0->7,7,False,1,2000,600,train
162225424,2000,0->18,18,False,1,2000,600,train
163727545,2000,0->3,3,False,1,2000,600,train
163833838,2000,0->25,25,False,1,2000,600,test
163950584,2000,0->16,16,False,1,2000,600,test
167064013,2000,0->4,4,False,1,2000,600,train
170061842,2000,0->7,7,False,1,2000,600,train
170202963,2000,0->12,12,False,1,2000,600,test
170887550,2000,0->18,18,False,1,2000,600,train
172063638,2000,0->16,16,False,1,2000,600,test
172399831,2000,0->3,3,False,1,2000,600,train
175236515,2000,0->4,4,False,1,2000,600,train
175822041,2000,0->28,28,False,1,2000,600,train
176518183,2000,0->27,27,False,1,2000,600,train
179440979,2000,0->20,20,False,1,2000,600,train
181821846,2000,0->24,24,False,1,2000,600,train
182524130,2000,0->23,23,False,1,2000,600,train
182931700,2000,0->10,10,False,1,2000,600,train
184394852,2000,0->8,8,False,1,2000,600,test
185863073,2000,0->24,24,False,1,2000,600,train
186872533,2000,0->23,23,False,1,2000,600,train
186989251,2000,0->10,10,False,1,2000,600,train
189210128,2000,0->27,27,False,1,2000,600,train
193139105,2000,0->16,16,False,1,2000,600,test
193263328,2000,0->3,3,False,1,2000,600,train
196317076,2000,0->4,4,False,1,2000,600,train
196656878,2000,0->28,28,False,1,2000,600,train
199268901,2000,0->7,7,False,1,2000,600,train
199720292,2000,0->12,12,False,1,2000,600,train
200139593,2000,0->18,18,False,1,2000,600,train
204134921,2000,0->23,23,False,1,2000,600,train
206110426,2000,0->14,14,False,1,2000,600,train
206485196,2000,0->27,27,False,1,2000,600,train
209309624,2000,0->20,20,False,1,2000,600,train
210418045,2000,0->16,16,False,1,2000,600,train
210591292,2000,0->3,3,False,1,2000,600,train
213526344,2000,0->4,4,False,1,2000,600,train
216288149,2000,0->18,18,False,1,2000,600,train
216609529,2000,0->7,7,False,1,2000,600,train
216978872,2000,0->12,12,False,1,2000,600,test
220602786,2000,0->18,18,False,1,2000,600,train
220944590,2000,0->7,7,False,1,2000,600,train
221036431,2000,0->12,12,False,1,2000,600,test
222876490,2000,0->16,16,False,1,2000,600,test
223294475,2000,0->3,3,False,1,2000,600,train
225987967,2000,0->4,4,False,1,2000,600,train
227185901,2000,0->14,14,False,1,2000,600,train
227335419,2000,0->27,27,False,1,2000,600,train
230401423,2000,0->20,20,False,1,2000,600,train
232769866,2000,0->24,24,False,1,2000,600,train
233353278,2000,0->23,23,False,1,2000,600,train
235407509,2000,0->27,27,False,1,2000,600,train
238631415,2000,0->13,13,False,1,2000,600,train
239038945,2000,0->20,20,False,1,2000,600,train
240135262,2000,0->8,8,False,1,2000,600,train
240852260,2000,0->24,24,False,1,2000,600,train
241984592,2000,0->23,23,False,1,2000,600,train
245560780,2000,0->18,18,False,1,2000,600,train
245918689,2000,0->12,12,False,1,2000,600,test
246293495,2000,0->21,21,False,1,2000,600,test
246385824,2000,0->7,7,False,1,2000,600,train
248242277,2000,0->3,3,False,1,2000,600,train
248252196,2000,0->16,16,False,1,2000,600,test
251435281,2000,0->4,4,False,1,2000,600,train
252283474,2000,0->3,3,False,1,2000,600,train
252603667,2000,0->16,16,False,1,2000,600,test
255783718,2000,0->4,4,False,1,2000,600,train
257990651,2000,0->18,18,False,1,2000,600,train
258605526,2000,0->12,12,False,1,2000,600,test
258755008,2000,0->21,21,False,1,2000,600,test
258860695,2000,0->7,7,False,1,2000,600,train
261244521,2000,0->8,8,False,1,2000,600,train
261715731,2000,0->24,24,False,1,2000,600,train
263065191,2000,0->23,23,False,1,2000,600,train
264921762,2000,0->27,27,False,1,2000,600,train
268129216,2000,0->13,13,False,1,2000,600,train
268245974,2000,0->20,20,False,1,2000,600,train
270002276,2000,0->28,28,False,1,2000,600,train
273665199,2000,0->7,7,False,1,2000,600,train
277507145,2000,0->10,10,False,1,2000,600,train
279997521,2000,0->8,8,False,1,2000,600,train
280687228,2000,0->2,2,False,1,2000,600,test
280714539,2000,0->24,24,False,1,2000,600,train
280827197,2000,0->17,17,False,1,2000,600,train
282687992,2000,0->13,13,False,1,2000,600,train
283025081,2000,0->6,6,False,1,2000,600,test
284033164,2000,0->14,14,False,1,2000,600,train
286987215,2000,0->13,13,False,1,2000,600,train
287110286,2000,0->6,6,False,1,2000,600,test
288123579,2000,0->14,14,False,1,2000,600,train
289932926,2000,0->10,10,False,1,2000,600,train
292685414,2000,0->8,8,False,1,2000,600,train
293115979,2000,0->2,2,False,1,2000,600,test
293156636,2000,0->24,24,False,1,2000,600,train
293568266,2000,0->17,17,False,1,2000,600,train
294495896,2000,0->7,7,False,1,2000,600,train
299205203,2000,0->28,28,False,1,2000,600,train
307320381,2000,0->28,28,False,1,2000,600,train
311959776,2000,0->6,6,False,1,2000,600,test
312461217,2000,0->13,13,False,1,2000,600,train
313048789,2000,0->14,14,False,1,2000,600,train
315267590,2000,0->23,23,False,1,2000,600,train
315413008,2000,0->10,10,False,1,2000,600,train
318165512,2000,0->8,8,False,1,2000,600,train
318483300,2000,0->17,17,False,1,2000,600,train
318524453,2000,0->2,2,False,1,2000,600,train
319352881,2000,0->23,23,False,1,2000,600,train
319731751,2000,0->10,10,False,1,2000,600,train
322222143,2000,0->8,8,False,1,2000,600,train
322552147,2000,0->17,17,False,1,2000,600,train
322840082,2000,0->2,2,False,1,2000,600,test
324684503,2000,0->6,6,False,1,2000,600,test
324906390,2000,0->13,13,False,1,2000,600,train
325768418,2000,0->14,14,False,1,2000,600,train
328416266,2000,0->28,28,False,1,2000,600,train
333878565,2000,0->18,18,False,1,2000,600,test
336007419,2000,0->10,10,False,1,2000,600,train
338717071,2000,0->17,17,False,1,2000,600,train
339185358,2000,0->2,2,False,1,2000,600,test
339546339,2000,0->8,8,False,1,2000,600,train
341041675,2000,0->6,6,False,1,2000,600,test
341050698,2000,0->13,13,False,1,2000,600,train
342064190,2000,0->14,14,False,1,2000,600,train
342176808,2000,0->27,27,False,1,2000,600,train
345089452,2000,0->4,4,False,1,2000,600,train
345674966,2000,0->28,28,False,1,2000,600,train
357814171,2000,0->4,4,False,1,2000,600,train
358153953,2000,0->28,28,False,1,2000,600,train
361859132,2000,0->6,6,False,1,2000,600,train
362180477,2000,0->13,13,False,1,2000,600,train
362878473,2000,0->14,14,False,1,2000,600,train
363290143,2000,0->27,27,False,1,2000,600,train
365263564,2000,0->10,10,False,1,2000,600,train
368182200,2000,0->17,17,False,1,2000,600,train
368436473,2000,0->2,2,False,1,2000,600,test
369064660,2000,0->8,8,False,1,2000,600,train
370326291,2000,0->13,13,False,1,2000,600,train
370471685,2000,0->20,20,False,1,2000,600,train
370498642,2000,0->6,6,False,1,2000,600,test
371573351,2000,0->14,14,False,1,2000,600,train
373403298,2000,0->10,10,False,1,2000,600,train
376516759,2000,0->2,2,False,1,2000,600,test
376887254,2000,0->17,17,False,1,2000,600,train
377204410,2000,0->8,8,False,1,2000,600,train
378107688,2000,0->18,18,False,1,2000,600,train
383527567,2000,0->28,28,False,1,2000,600,train
383804033,2000,0->3,3,False,1,2000,600,train
387858616,2000,0->28,28,False,1,2000,600,train
388106422,2000,0->3,3,False,1,2000,600,train
390798623,2000,0->18,18,False,1,2000,600,train
394511509,2000,0->10,10,False,1,2000,600,train
397630112,2000,0->2,2,False,1,2000,600,test
397721057,2000,0->17,17,False,1,2000,600,train
398050445,2000,0->8,8,False,1,2000,600,train
399560996,2000,0->13,13,False,1,2000,600,train
399939890,2000,0->20,20,False,1,2000,600,train
399980133,2000,0->6,6,False,1,2000,600,test
401057872,2000,0->14,14,False,1,2000,600,train
403153597,2000,0->20,20,False,1,2000,600,train
405855177,2000,0->27,27,False,1,2000,600,train
408092442,2000,0->10,10,False,1,2000,600,train
408205068,2000,0->23,23,False,1,2000,600,train
409194104,2000,0->24,24,False,1,2000,600,train
412573692,2000,0->7,7,False,1,2000,600,train
412755600,2000,0->18,18,False,1,2000,600,train
415517261,2000,0->4,4,False,1,2000,600,train
416250679,2000,0->28,28,False,1,2000,600,train
418591545,2000,0->3,3,False,1,2000,600,train
419831930,2000,0->4,4,False,1,2000,600,train
420286720,2000,0->28,28,False,1,2000,600,train
422664462,2000,0->3,3,False,1,2000,600,train
425014731,2000,0->7,7,False,1,2000,600,train
425217191,2000,0->18,18,False,1,2000,600,train
428905773,2000,0->10,10,False,1,2000,600,train
429317435,2000,0->23,23,False,1,2000,600,train
430023759,2000,0->24,24,False,1,2000,600,train
432392330,2000,0->20,20,False,1,2000,600,train
435335678,2000,0->27,27,False,1,2000,600,train
437389653,2000,0->23,23,False,1,2000,600,train
438515767,2000,0->17,17,False,1,2000,600,train
438661153,2000,0->24,24,False,1,2000,600,train
440447923,2000,0->6,6,False,1,2000,600,test
440474852,2000,0->20,20,False,1,2000,600,train
441506062,2000,0->14,14,False,1,2000,600,test
443966864,2000,0->27,27,False,1,2000,600,train
444789780,2000,0->4,4,False,1,2000,600,train
448105824,2000,0->3,3,False,1,2000,600,train
449962405,2000,0->7,7,False,1,2000,600,train
450664649,2000,0->18,18,False,1,2000,600,train
454265746,2000,0->7,7,False,1,2000,600,train
455013118,2000,0->18,18,False,1,2000,600,train
457219619,2000,0->4,4,False,1,2000,600,train
460842839,2000,0->3,3,False,1,2000,600,train
461560196,2000,0->6,6,False,1,2000,600,test
461600467,2000,0->20,20,False,1,2000,600,train
464785319,2000,0->27,27,False,1,2000,600,train
466641762,2000,0->23,23,False,1,2000,600,train
467751424,2000,0->17,17,False,1,2000,600,train
468130326,2000,0->24,24,False,1,2000,600,train
471292450,2000,0->18,18,False,1,2000,600,train
471475022,2000,0->7,7,False,1,2000,600,train
474560255,2000,0->4,4,False,1,2000,600,train
478039947,2000,0->3,3,False,1,2000,600,train
478862863,2000,0->20,20,False,1,2000,600,train
478975513,2000,0->13,13,False,1,2000,600,train
482191227,2000,0->27,27,False,1,2000,600,train
484035518,2000,0->23,23,False,1,2000,600,train
484803504,2000,0->8,8,False,1,2000,600,train
485405386,2000,0->24,24,False,1,2000,600,train
485432733,2000,0->2,2,False,1,2000,600,test
488350089,2000,0->23,23,False,1,2000,600,train
489154951,2000,0->8,8,False,1,2000,600,train
489478397,2000,0->24,24,False,1,2000,600,train
489519018,2000,0->2,2,False,1,2000,600,test
490544407,2000,0->10,10,False,1,2000,600,test
491303992,2000,0->20,20,False,1,2000,600,train
491715630,2000,0->13,13,False,1,2000,600,train
494914892,2000,0->27,27,False,1,2000,600,train
495672520,2000,0->4,4,False,1,2000,600,train
498869692,2000,0->3,3,False,1,2000,600,train
500510741,2000,0->18,18,False,1,2000,600,train
500713849,2000,0->7,7,False,1,2000,600,train
504334502,2000,0->4,4,False,1,2000,600,train
507048402,2000,0->3,3,False,1,2000,600,train
508683387,2000,0->18,18,False,1,2000,600,train
509386007,2000,0->7,7,False,1,2000,600,train
513766887,2000,0->23,23,False,1,2000,600,train
514329747,2000,0->24,24,False,1,2000,600,train
516710486,2000,0->20,20,False,1,2000,600,train
519772450,2000,0->27,27,False,1,2000,600,train
519917876,2000,0->14,14,False,1,2000,600,train
521013857,2000,0->20,20,False,1,2000,600,train
523858709,2000,0->27,27,False,1,2000,600,train
524237571,2000,0->14,14,False,1,2000,600,train
526196688,2000,0->23,23,False,1,2000,600,train
527066788,2000,0->24,24,False,1,2000,600,train
529763916,2000,0->18,18,False,1,2000,600,train
530511648,2000,0->7,7,False,1,2000,600,train
533586577,2000,0->4,4,False,1,2000,600,train
536517605,2000,0->3,3,False,1,2000,600,train
537182011,2000,0->19,19,False,1,2000,600,test
537422080,2000,0->20,20,False,1,2000,600,train
537796886,2000,0->13,13,False,1,2000,600,train
540629090,2000,0->14,14,False,1,2000,600,train
543634623,2000,0->8,8,False,1,2000,600,train
543837651,2000,0->17,17,False,1,2000,600,train
546696493,2000,0->18,18,False,1,2000,600,train
548291170,2000,0->26,26,False,1,2000,600,test
549499018,2000,0->28,28,False,1,2000,600,train
550121127,2000,0->22,22,False,1,2000,600,train
553449604,2000,0->3,3,False,1,2000,600,train
553835197,2000,0->28,28,False,1,2000,600,train
554189968,2000,0->22,22,False,1,2000,600,test
557748915,2000,0->3,3,False,1,2000,600,train
559384346,2000,0->18,18,False,1,2000,600,train
560736341,2000,0->26,26,False,1,2000,600,test
564092560,2000,0->10,10,False,1,2000,600,train
564485768,2000,0->8,8,False,1,2000,600,train
564668388,2000,0->17,17,False,1,2000,600,train
566678796,2000,0->19,19,False,1,2000,600,test
566887223,2000,0->20,20,False,1,2000,600,train
567036705,2000,0->13,13,False,1,2000,600,train
570110549,2000,0->14,14,False,1,2000,600,train
572230398,2000,0->10,10,False,1,2000,600,train
572623590,2000,0->8,8,False,1,2000,600,train
573371274,2000,0->17,17,False,1,2000,600,train
574751074,2000,0->19,19,False,1,2000,600,test
575184719,2000,0->13,13,False,1,2000,600,train
578399789,2000,0->27,27,False,1,2000,600,train
578807355,2000,0->14,14,False,1,2000,600,train
579210963,2000,0->28,28,False,1,2000,600,train
579637502,2000,0->22,22,False,1,2000,600,test
579682217,2000,0->4,4,False,1,2000,600,train
585694267,2000,0->26,26,False,1,2000,600,test
586069037,2000,0->15,15,False,1,2000,600,test
589993484,2000,0->26,26,False,1,2000,600,test
590143002,2000,0->15,15,False,1,2000,600,test
591684836,2000,0->28,28,False,1,2000,600,train
592378569,2000,0->22,22,False,1,2000,600,test
592401822,2000,0->4,4,False,1,2000,600,train
595618645,2000,0->19,19,False,1,2000,600,test
596309368,2000,0->13,13,False,1,2000,600,train
599507994,2000,0->27,27,False,1,2000,600,train
599624716,2000,0->14,14,False,1,2000,600,train
601481417,2000,0->10,10,False,1,2000,600,train
602136785,2000,0->8,8,False,1,2000,600,train
602839485,2000,0->17,17,False,1,2000,600,train
606289616,2000,0->26,26,False,1,2000,600,test
608246275,2000,0->11,11,False,1,2000,600,test
608653845,2000,0->22,22,False,1,2000,600,test
609078328,2000,0->28,28,False,1,2000,600,train
612588964,2000,0->13,13,False,1,2000,600,train
613008265,2000,0->19,19,False,1,2000,600,test
615785680,2000,0->14,14,False,1,2000,600,train
617629717,2000,0->10,10,False,1,2000,600,train
618004483,2000,0->23,23,False,1,2000,600,train
619131233,2000,0->17,17,False,1,2000,600,train
619333645,2000,0->8,8,False,1,2000,600,train
621945378,2000,0->10,10,False,1,2000,600,train
622094900,2000,0->23,23,False,1,2000,600,train
623205206,2000,0->17,17,False,1,2000,600,train
623387194,2000,0->8,8,False,1,2000,600,train
625031059,2000,0->13,13,False,1,2000,600,train
625715646,2000,0->19,19,False,1,2000,600,test
628510439,2000,0->14,14,False,1,2000,600,train
629370932,2000,0->11,11,False,1,2000,600,test
629487650,2000,0->22,22,False,1,2000,600,test
630171151,2000,0->28,28,False,1,2000,600,train
635524327,2000,0->26,26,False,1,2000,600,test
637660236,2000,0->22,22,False,1,2000,600,test
638284385,2000,0->28,28,False,1,2000,600,train
642995882,2000,0->7,7,False,1,2000,600,train
644186249,2000,0->26,26,False,1,2000,600,test
647427660,2000,0->10,10,False,1,2000,600,train
648122168,2000,0->17,17,False,1,2000,600,train
648529710,2000,0->24,24,False,1,2000,600,train
648869460,2000,0->8,8,False,1,2000,600,train
650503165,2000,0->13,13,False,1,2000,600,train
651132368,2000,0->19,19,False,1,2000,600,test
653433481,2000,0->14,14,False,1,2000,600,train
654805450,2000,0->13,13,False,1,2000,600,train
655169511,2000,0->19,19,False,1,2000,600,test
659856507,2000,0->10,10,False,1,2000,600,train
660858127,2000,0->17,17,False,1,2000,600,train
660974873,2000,0->24,24,False,1,2000,600,train
661560419,2000,0->8,8,False,1,2000,600,train
663829661,2000,0->7,7,False,1,2000,600,train
665316030,2000,0->26,26,False,1,2000,600,train
667125371,2000,0->22,22,False,1,2000,600,test
667490390,2000,0->28,28,False,1,2000,600,train
672338595,2000,0->4,4,False,1,2000,600,train
672462306,2000,0->11,11,False,1,2000,600,test
673475543,2000,0->3,3,False,1,2000,600,train
675284754,2000,0->7,7,False,1,2000,600,train
676167294,2000,0->18,18,False,1,2000,600,train
678467879,2000,0->15,15,False,1,2000,600,test
678875441,2000,0->26,26,False,1,2000,600,test
679735266,2000,0->23,23,False,1,2000,600,train
682923670,2000,0->24,24,False,1,2000,600,train
684784211,2000,0->20,20,False,1,2000,600,train
685886257,2000,0->14,14,False,1,2000,600,train
686261031,2000,0->27,27,False,1,2000,600,train
689082468,2000,0->20,20,False,1,2000,600,train
690200838,2000,0->14,14,False,1,2000,600,train
690350352,2000,0->27,27,False,1,2000,600,train
692159957,2000,0->23,23,False,1,2000,600,train
695663777,2000,0->24,24,False,1,2000,600,train
696413477,2000,0->7,7,False,1,2000,600,train
697242697,2000,0->18,18,False,1,2000,600,train
699593488,2000,0->15,15,False,1,2000,600,test
699710214,2000,0->26,26,False,1,2000,600,test
701593748,2000,0->4,4,False,1,2000,600,train
701931477,2000,0->11,11,False,1,2000,600,test
702939616,2000,0->3,3,False,1,2000,600,train
705083723,2000,0->7,7,False,1,2000,600,train
705413159,2000,0->18,18,False,1,2000,600,train
708192126,2000,0->15,15,False,1,2000,600,test
710036411,2000,0->11,11,False,1,2000,600,test
710257914,2000,0->4,4,False,1,2000,600,train
711120270,2000,0->3,3,False,1,2000,600,train
714083356,2000,0->13,13,False,1,2000,600,train
714490890,2000,0->20,20,False,1,2000,600,train
714773041,2000,0->19,19,False,1,2000,600,test
715210110,2000,0->27,27,False,1,2000,600,train
717574587,2000,0->23,23,False,1,2000,600,train
720513231,2000,0->24,24,False,1,2000,600,train
720968117,2000,0->8,8,False,1,2000,600,train
721894284,2000,0->23,23,False,1,2000,600,train
724583160,2000,0->24,24,False,1,2000,600,train
725316482,2000,0->8,8,False,1,2000,600,train
726820395,2000,0->13,13,False,1,2000,600,train
726937149,2000,0->20,20,False,1,2000,600,train
727250950,2000,0->19,19,False,1,2000,600,test
727930697,2000,0->27,27,False,1,2000,600,train
730866060,2000,0->11,11,False,1,2000,600,test
731367117,2000,0->4,4,False,1,2000,600,train
731955129,2000,0->3,3,False,1,2000,600,train
734319484,2000,0->7,7,False,1,2000,600,train
734636560,2000,0->18,18,False,1,2000,600,train
737430857,2000,0->15,15,False,1,2000,600,test
739152720,2000,0->23,23,False,1,2000,600,train
741992996,2000,0->24,24,False,1,2000,600,train
742367794,2000,0->17,17,False,1,2000,600,train
744326881,2000,0->20,20,False,1,2000,600,train
745209749,2000,0->27,27,False,1,2000,600,train
748259664,2000,0->11,11,False,1,2000,600,test
748580369,2000,0->4,4,False,1,2000,600,train
749279077,2000,0->3,3,False,1,2000,600,train
750781132,2000,0->18,18,False,1,2000,600,train
751664032,2000,0->7,7,False,1,2000,600,train
754836885,2000,0->15,15,False,1,2000,600,test
755132667,2000,0->18,18,False,1,2000,600,train
755962263,2000,0->7,7,False,1,2000,600,train
759140258,2000,0->15,15,False,1,2000,600,test
760996711,2000,0->11,11,False,1,2000,600,test
761005094,2000,0->4,4,False,1,2000,600,train
762019154,2000,0->3,3,False,1,2000,600,train
765455574,2000,0->20,20,False,1,2000,600,train
766023074,2000,0->27,27,False,1,2000,600,train
768407911,2000,0->23,23,False,1,2000,600,train
771457043,2000,0->24,24,False,1,2000,600,train
771606533,2000,0->17,17,False,1,2000,600,train
773535928,2000,0->20,20,False,1,2000,600,train
774652364,2000,0->27,27,False,1,2000,600,train
776482057,2000,0->23,23,False,1,2000,600,train
776889631,2000,0->10,10,False,1,2000,600,train
780096637,2000,0->24,24,False,1,2000,600,train
780912121,2000,0->7,7,False,1,2000,600,train
784030668,2000,0->15,15,False,1,2000,600,test
785637682,2000,0->28,28,False,1,2000,600,train
785961032,2000,0->4,4,False,1,2000,600,train
786005791,2000,0->22,22,False,1,2000,600,test
786380553,2000,0->11,11,False,1,2000,600,test
787458364,2000,0->3,3,False,1,2000,600,train
789678853,2000,0->28,28,False,1,2000,600,train
790280831,2000,0->4,4,False,1,2000,600,train
790304040,2000,0->22,22,False,1,2000,600,test
790453566,2000,0->11,11,False,1,2000,600,test
791528203,2000,0->3,3,False,1,2000,600,train
793040546,2000,0->18,18,False,1,2000,600,train
793358286,2000,0->7,7,False,1,2000,600,train
796471803,2000,0->15,15,False,1,2000,600,test
797591358,2000,0->23,23,False,1,2000,600,train
797708072,2000,0->10,10,False,1,2000,600,train
800931402,2000,0->24,24,False,1,2000,600,train
802771599,2000,0->20,20,False,1,2000,600,train
804137979,2000,0->27,27,False,1,2000,600,train
808689981,2000,0->28,28,False,1,2000,600,train
809013319,2000,0->4,4,False,1,2000,600,train
815015176,2000,0->8,8,False,1,2000,600,train
815357028,2000,0->17,17,False,1,2000,600,train
816431697,2000,0->5,5,False,1,2000,600,test
816719120,2000,0->10,10,False,1,2000,600,train
818563541,2000,0->14,14,False,1,2000,600,train
818676163,2000,0->27,27,False,1,2000,600,train
818785940,2000,0->1,1,False,1,2000,600,test
821899425,2000,0->13,13,False,1,2000,600,train
822617058,2000,0->14,14,False,1,2000,600,train
823028724,2000,0->27,27,False,1,2000,600,train
823116963,2000,0->1,1,False,1,2000,600,test
826235542,2000,0->13,13,False,1,2000,600,train
827739967,2000,0->8,8,False,1,2000,600,train
828061267,2000,0->17,17,False,1,2000,600,train
829139046,2000,0->5,5,False,1,2000,600,test
829181735,2000,0->10,10,False,1,2000,600,train
830311117,2000,0->24,24,False,1,2000,600,test
837929738,2000,0->28,28,False,1,2000,600,train
838531696,2000,0->4,4,False,1,2000,600,train
840975043,2000,0->18,18,False,1,2000,600,train
843303239,2000,0->9,9,False,1,2000,600,test
843667306,2000,0->3,3,False,1,2000,600,train
846536548,2000,0->28,28,False,1,2000,600,train
847974605,2000,0->1,1,False,1,2000,600,test
848099212,2000,0->14,14,False,1,2000,600,train
851152632,2000,0->13,13,False,1,2000,600,train
851298030,2000,0->20,20,False,1,2000,600,train
852663121,2000,0->8,8,False,1,2000,600,train
853533245,2000,0->17,17,False,1,2000,600,train
854104905,2000,0->10,10,False,1,2000,600,train
854555656,2000,0->5,5,False,1,2000,600,test
856748390,2000,0->8,8,False,1,2000,600,train
857573386,2000,0->17,17,False,1,2000,600,train
858452350,2000,0->10,10,False,1,2000,600,train
858592831,2000,0->5,5,False,1,2000,600,test
860453626,2000,0->1,1,False,1,2000,600,test
860790203,2000,0->14,14,False,1,2000,600,train
863626447,2000,0->13,13,False,1,2000,600,train
864005337,2000,0->20,20,False,1,2000,600,train
864134000,2000,0->9,9,False,1,2000,600,test
864763229,2000,0->3,3,False,1,2000,600,train
867661139,2000,0->28,28,False,1,2000,600,train
870459636,2000,0->18,18,False,1,2000,600,train
873621696,2000,0->24,24,False,1,2000,600,train
873734358,2000,0->17,17,False,1,2000,600,train
874076602,2000,0->8,8,False,1,2000,600,train
874731938,2000,0->10,10,False,1,2000,600,train
874823395,2000,0->5,5,False,1,2000,600,test
876663334,2000,0->1,1,False,1,2000,600,test
